발생년,발생월,발생일,발생시,주야,요일,발생지시도,사고유형_대분류,가해자법규위반,도로형태_대분류,가해자_당사자종별,피해자_당사자종별,경도,위도,사상자수
2023,2,4,11,주,토,강원,차량단독,안전운전 의무 불이행,단일로,화물차,없음,128.1377761,37.37796174,1.0
2023,2,5,5,야,일,부산,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,129.2168925,35.24903901,1.0
2023,2,5,17,주,일,충북,차대차,안전운전 의무 불이행,단일로,자전거,승합차,127.3705274,36.66037923,1.0
2023,2,5,21,야,일,경기,차대사람,안전운전 의무 불이행,기타,승용차,보행자,126.7982252,37.47380146,1.0
2023,2,6,1,야,월,강원,차량단독,안전운전 의무 불이행,단일로,화물차,없음,128.5087194,37.19874864,1.0
2023,2,6,2,야,월,경남,차량단독,안전운전 의무 불이행,단일로,승용차,없음,129.1074188,35.34261246,1.0
2023,2,6,3,야,월,부산,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,129.1079449,35.18452146,1.0
2023,2,6,9,주,월,대전,차대차,기타,교차로,승용차,승용차,127.3405477,36.30239409,4.199999999999999
2023,2,6,11,주,월,충남,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,126.4842626,36.50772827,1.0
2023,2,6,14,주,월,전남,차대사람,안전운전 의무 불이행,교차로,승합차,보행자,127.7432038,34.74650565,1.0
2023,2,6,15,주,월,전북,차량단독,안전운전 의무 불이행,단일로,농기계,없음,127.5232468,35.70312751,1.0
2023,2,6,17,주,월,전남,차량단독,안전운전 의무 불이행,기타,이륜차,없음,127.6393274,34.79815123,1.0
2023,2,6,18,야,월,부산,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,129.0587966,35.15038018,1.0
2023,2,7,5,야,화,서울,차대차,안전운전 의무 불이행,단일로,화물차,승용차,127.0497636,37.5198433,1.0
2023,2,7,6,주,화,전남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.7103066,35.00754829,1.0
2023,2,7,7,주,화,충남,차대차,안전운전 의무 불이행,단일로,건설기계,자전거,127.0105412,36.24511601,1.0
2023,2,7,11,주,화,전남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.1999866,34.77949214,1.3
2023,2,7,12,주,화,경남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.7672177,35.16848198,1.0
2023,2,7,13,주,화,강원,차량단독,안전운전 의무 불이행,기타,승용차,없음,128.6740478,37.27043355,4.1
2023,2,7,14,주,화,경기,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,127.1722206,37.45983719,1.0
2023,2,7,14,주,화,대전,차량단독,안전운전 의무 불이행,교차로,승용차,없음,127.3563971,36.29632872,1.0
2023,2,7,20,야,화,전남,차대차,안전운전 의무 불이행,단일로,승합차,승용차,126.9811793,35.04420278,1.3
2023,2,7,22,야,화,경남,차량단독,안전운전 의무 불이행,기타,이륜차,없음,128.153721,35.23022163,1.0
2023,2,8,4,야,수,경기,차량단독,안전운전 의무 불이행,단일로,원동기장치자전거,없음,127.0593906,37.07356508,1.0
2023,2,8,4,야,수,충남,차량단독,안전운전 의무 불이행,기타,승용차,없음,127.1053352,36.78374912,1.0
2023,2,8,5,야,수,대전,차량단독,안전운전 의무 불이행,단일로,화물차,없음,127.3168739,36.28567251,1.0
2023,2,8,7,주,수,전북,차대사람,보행자 보호의무 위반,단일로,건설기계,보행자,127.1484498,35.8031477,1.0
2023,2,8,9,주,수,대전,차대차,안전운전 의무 불이행,단일로,화물차,화물차,127.3522969,36.28541498,1.9
2023,2,8,10,주,수,경기,차대차,중앙선 침범,단일로,승용차,승용차,127.5436873,37.87751432,2.5
2023,2,8,18,야,수,경남,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,128.6845103,35.29102812,1.0
2023,2,8,23,야,수,경남,차량단독,안전운전 의무 불이행,기타,화물차,없음,128.0907045,35.11433417,1.0
2023,2,9,8,주,목,강원,차대차,안전운전 의무 불이행,단일로,승용차,화물차,128.2087884,37.41646935,2.0
2023,2,9,13,주,목,전남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.7682276,34.63779922,1.0
2023,2,9,13,주,목,경남,차대차,안전운전 의무 불이행,교차로,화물차,승용차,128.0794447,35.07236862,2.6999999999999997
2023,2,9,14,주,목,울산,차대차,중앙선 침범,단일로,특수차,특수차,129.2822289,35.47925025,1.3
2023,2,9,17,주,목,부산,차대차,기타,교차로,이륜차,이륜차,129.0592421,35.15071706,1.7
2023,2,9,17,주,목,경기,차량단독,안전운전 의무 불이행,단일로,승용차,없음,127.1816472,37.61779875,1.0
2023,2,9,18,야,목,경남,차대차,안전운전 의무 불이행,단일로,승용차,농기계,127.9311668,35.03719685,1.0
2023,2,9,18,야,목,경남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,128.0140048,35.66563346,1.0
2023,2,9,22,야,목,경기,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,127.5125278,37.11451439,1.0
2023,2,10,4,야,금,경북,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,128.1162584,36.41042945,1.0
2023,2,10,6,주,금,전남,차대차,기타,단일로,화물차,화물차,126.4879486,35.02403999,1.0
2023,2,10,8,주,금,서울,차대사람,보행자 보호의무 위반,교차로,건설기계,보행자,127.1075752,37.54651334,1.0
2023,2,10,14,주,금,전남,차량단독,중앙선 침범,단일로,승용차,없음,126.9389398,34.99992941,1.0
2023,2,10,19,야,금,경기,차대사람,보행자 보호의무 위반,교차로,승용차,보행자,127.0115479,37.2848928,1.0
2023,2,10,19,야,금,전남,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,127.1319706,35.08647684,1.0
2023,2,10,21,야,금,전북,차량단독,안전운전 의무 불이행,교차로,이륜차,없음,127.5855342,35.74226643,1.0
2023,2,10,22,야,금,충북,차대차,안전운전 의무 불이행,단일로,승합차,개인형이동장치(PM),127.4538235,36.61920615,1.0
2023,2,11,1,야,토,서울,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.016858,37.59137059,1.0
2023,2,11,2,야,토,서울,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,126.8493475,37.52808498,1.0
2023,2,11,4,야,토,경남,차대차,안전운전 의무 불이행,교차로,특수차,승용차,128.8481737,35.2211428,1.7
2023,2,11,7,주,토,서울,차량단독,안전운전 의무 불이행,단일로,화물차,없음,126.9907589,37.52334425,1.0
2023,2,11,18,야,토,충북,차대사람,안전거리 미확보,단일로,승용차,보행자,127.4819793,36.8765596,1.0
2023,2,11,22,야,토,경북,차량단독,기타,교차로,승용차,없음,129.3237516,35.82626575,2.0
2023,2,12,1,야,일,강원,차량단독,기타,단일로,승용차,없음,128.6904007,37.65050176,5.0
2023,2,12,8,주,일,대전,차량단독,안전운전 의무 불이행,교차로,승용차,없음,127.3236599,36.29857486,1.0
2023,2,12,10,주,일,울산,차대차,기타,교차로,승용차,사륜오토바이(ATV),129.3413113,35.55678571,1.0
2023,2,12,18,야,일,강원,차대차,안전운전 의무 불이행,단일로,화물차,건설기계,127.9024178,37.26286195,1.3
2023,2,12,22,야,일,전북,차대차,안전운전 의무 불이행,단일로,승합차,이륜차,127.1540694,35.84718988,1.0
2023,2,13,0,야,월,전북,차량단독,안전운전 의무 불이행,교차로,승용차,없음,127.0909131,35.77193196,1.0
2023,2,13,4,야,월,제주,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.5682375,33.24858856,1.0
2023,2,13,8,주,월,광주,차량단독,안전운전 의무 불이행,교차로,이륜차,없음,126.8249106,35.1498445,1.0
2023,2,13,10,주,월,서울,차대사람,보행자 보호의무 위반,교차로,승합차,보행자,126.925748,37.51241009,1.0
2023,2,13,11,주,월,충북,차량단독,안전운전 의무 불이행,단일로,승용차,없음,127.6939901,36.2793896,1.7
2023,2,14,0,야,화,전북,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,127.1340757,35.38040238,1.0
2023,2,14,6,주,화,부산,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,129.0676746,35.13764311,1.0
2023,2,14,8,주,화,강원,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,127.8310642,37.31981675,1.0
2023,2,14,18,야,화,충북,차대사람,신호위반,교차로,승용차,보행자,127.5091167,36.63791185,1.0
2023,2,15,3,야,수,대구,차대차,신호위반,교차로,이륜차,승용차,128.5823317,35.86483867,2.3
2023,2,15,14,주,수,전남,차대차,신호위반,교차로,이륜차,화물차,126.5269671,34.73377189,1.3
2023,2,16,9,주,목,대구,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,128.541633,35.90162168,1.0
2023,2,16,13,주,목,전남,차량단독,안전운전 의무 불이행,단일로,화물차,없음,126.511502,35.07520672,1.0
2023,2,16,15,주,목,충북,차대차,신호위반,교차로,화물차,원동기장치자전거,127.6105858,37.03485809,1.0
2023,2,16,19,야,목,경북,차대차,중앙선 침범,단일로,화물차,승합차,129.1251145,36.55728441,1.7
2023,2,16,22,야,목,제주,차량단독,안전운전 의무 불이행,기타,승용차,없음,126.7334564,33.4346357,1.6
2023,2,17,5,야,금,경북,차량단독,안전운전 의무 불이행,단일로,승용차,없음,129.4326117,36.44168304,2.0
2023,2,17,5,야,금,인천,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,126.7055175,37.50849311,1.0
2023,2,17,13,주,금,전남,차량단독,안전운전 의무 불이행,단일로,화물차,없음,127.1798369,34.77843984,1.0
2023,2,17,15,주,금,경기,차대사람,보행자 보호의무 위반,교차로,화물차,보행자,127.2600552,37.40711043,1.7
2023,2,17,16,주,금,강원,차량단독,안전운전 의무 불이행,단일로,특수차,없음,129.0353048,37.1778524,1.0
2023,2,18,4,야,토,전북,차량단독,기타,교차로,승용차,없음,126.662852,35.43346286,1.0
2023,2,18,6,주,토,경기,차대차,안전운전 의무 불이행,단일로,자전거,승합차,126.9699073,37.33985137,1.0
2023,2,18,7,주,토,경기,차량단독,안전운전 의무 불이행,단일로,자전거,없음,127.1969164,37.71114549,1.0
2023,2,18,21,야,토,전북,차대사람,보행자 보호의무 위반,교차로,승용차,보행자,127.1564153,35.87841035,1.0
2023,2,19,6,주,일,서울,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,126.9006523,37.56596969,1.0
2023,2,19,8,주,일,경기,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,127.1088299,37.31008761,1.0
2023,2,19,13,주,일,경북,차량단독,안전운전 의무 불이행,단일로,화물차,없음,129.0763578,36.66783813,1.0
2023,2,19,13,주,일,경기,차량단독,기타,단일로,승용차,없음,127.12494,37.6324412,1.0
2023,2,19,17,주,일,제주,차대차,안전운전 의무 불이행,교차로,승용차,자전거,126.5758249,33.26609797,1.0
2023,2,19,18,야,일,전남,차대차,안전운전 의무 불이행,단일로,승용차,자전거,126.8395803,35.04205385,1.0
2023,2,19,18,야,일,전남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.0521111,34.30426504,1.0
2023,2,19,19,야,일,경북,차량단독,안전운전 의무 불이행,단일로,농기계,없음,128.4533249,36.28214782,1.0
2023,2,20,0,야,월,경북,차량단독,안전운전 의무 불이행,단일로,승용차,없음,129.1740133,35.99240761,1.0
2023,2,20,6,주,월,경기,차대사람,기타,단일로,승용차,보행자,127.1070663,37.25428546,1.0
2023,2,20,6,주,월,경기,차대사람,안전운전 의무 불이행,단일로,승합차,보행자,126.7695213,37.68139441,1.0
2023,2,20,11,주,월,전북,차량단독,안전운전 의무 불이행,교차로,농기계,없음,126.5020891,35.44481899,1.0
2023,2,20,12,주,월,경북,차대차,기타,교차로,승용차,자전거,128.189573,36.4197469,1.0
2023,2,20,14,주,월,충남,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,127.1552519,36.81884518,1.0
2023,2,20,15,주,월,전북,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,126.7529627,35.50923345,1.3
2023,2,20,15,주,월,경남,차량단독,안전운전 의무 불이행,교차로,이륜차,없음,128.3481609,35.33106627,1.0
2023,2,21,1,야,화,경남,차량단독,안전운전 의무 불이행,단일로,승용차,없음,128.1478115,35.56372548,1.0
2023,2,21,13,주,화,경남,차대차,교차로 통행방법 위반,교차로,승용차,이륜차,128.4731378,35.11543792,1.0
2023,2,21,14,주,화,충북,차대차,안전운전 의무 불이행,교차로,자전거,승용차,127.5004361,36.61445517,1.0
2023,2,21,16,주,화,부산,차대차,안전운전 의무 불이행,단일로,승용차,건설기계,129.1179798,35.22757404,1.0
2023,2,21,22,야,화,충북,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.4310345,36.55311478,1.0
2023,2,22,1,야,수,경기,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,126.95444,37.22590859,1.0
2023,2,22,3,야,수,경기,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,126.8219404,37.5338977,2.4
2023,2,22,6,주,수,충남,차대차,안전운전 의무 불이행,교차로,승용차,자전거,126.622908,36.52287342,1.0
2023,2,22,8,주,수,충북,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,127.5966973,36.98883364,1.0
2023,2,22,8,주,수,대전,차대차,안전운전 의무 불이행,단일로,특수차,화물차,127.4988186,36.35125597,1.0
2023,2,22,10,주,수,부산,차대차,안전거리 미확보,교차로,원동기장치자전거,승합차,129.0803752,35.1910694,1.0
2023,2,22,10,주,수,경남,차대사람,보행자 보호의무 위반,교차로,승용차,보행자,127.8941436,34.83821724,1.0
2023,2,22,11,주,수,전북,차대차,교차로 통행방법 위반,교차로,승용차,승용차,127.0585132,35.83300103,1.6
2023,2,22,19,야,수,경기,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.227853,38.00864391,1.0
2023,2,22,22,야,수,충북,차대차,안전운전 의무 불이행,단일로,승용차,승합차,127.9083658,36.22993165,1.0
2023,2,22,23,야,수,전남,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,126.7801022,35.02559285,1.0
2023,2,23,13,주,목,경기,차대사람,보행자 보호의무 위반,교차로,화물차,보행자,127.2742646,37.00404601,1.0
2023,2,23,13,주,목,경기,차대사람,신호위반,교차로,승합차,보행자,127.2307017,37.37798671,1.3
2023,2,23,18,야,목,충남,차량단독,안전운전 의무 불이행,교차로,농기계,없음,126.8742526,36.61682383,1.0
2023,2,23,20,야,목,경남,차대사람,기타,단일로,승용차,보행자,128.486342,35.54134303,2.0
2023,2,23,22,야,목,경기,차대차,중앙선 침범,단일로,화물차,승용차,127.2829548,37.51819454,2.0
2023,2,24,10,주,금,충북,차대차,중앙선 침범,단일로,승용차,이륜차,127.3504462,36.88344417,1.0
2023,2,24,12,주,금,충남,차대차,안전운전 의무 불이행,단일로,화물차,특수차,127.0492656,36.79328572,1.3
2023,2,24,13,주,금,충남,차대사람,보행자 보호의무 위반,교차로,승용차,보행자,126.8292552,36.68231483,1.0
2023,2,24,15,주,금,경북,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,128.7210472,36.99667271,1.0
2023,2,24,17,주,금,경북,차대차,안전운전 의무 불이행,교차로,승용차,이륜차,128.7347432,36.56342737,1.0
2023,2,24,18,야,금,충남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.4592375,36.78457431,1.0
2023,2,24,19,야,금,충북,차대차,중앙선 침범,단일로,승용차,자전거,127.7302696,36.99814188,1.0
2023,2,24,19,야,금,충남,차대차,안전운전 의무 불이행,단일로,승용차,승용차,126.3026235,36.75422826,1.0
2023,2,24,20,야,금,경북,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,128.3427672,36.1222887,1.0
2023,2,25,0,야,토,제주,차량단독,안전운전 의무 불이행,교차로,개인형이동장치(PM),없음,126.5348536,33.49093595,1.0
